createdAt;value_hum;value_pm;value_temp
2019-09-11T04:49:27.000Z;62.59;10.60;13.94
2019-09-11T04:50:27.000Z;62.39;10.90;13.94
2019-09-11T04:51:27.000Z;62.72;11.40;13.88
2019-09-11T04:52:27.000Z;62.70;10.40;13.88
2019-09-11T04:53:27.000Z;62.79;10.50;13.90
2019-09-11T04:54:28.000Z;62.93;10.90;13.87
2019-09-11T04:55:28.000Z;62.82;11.30;13.86
2019-09-11T04:56:28.000Z;62.72;10.40;13.87
2019-09-11T04:57:28.000Z;62.72;10.00;13.87
2019-09-11T04:58:28.000Z;62.62;10.80;13.86
2019-09-11T04:59:28.000Z;62.72;11.50;13.81
2019-09-11T05:00:28.000Z;62.72;11.20;13.81
2019-09-11T05:01:28.000Z;63.02;11.00;13.76
2019-09-11T05:02:28.000Z;63.13;10.80;13.68
2019-09-11T05:03:28.000Z;63.33;11.50;13.66
2019-09-11T05:04:28.000Z;63.57;11.50;13.65
2019-09-11T05:05:29.000Z;63.57;11.80;13.65
2019-09-11T05:06:29.000Z;63.57;11.60;13.63
2019-09-11T05:07:29.000Z;63.57;10.70;13.65
2019-09-11T05:08:29.000Z;63.57;11.80;13.63
2019-09-11T05:09:29.000Z;63.67;10.80;13.62
2019-09-11T05:10:29.000Z;63.67;11.40;13.61
2019-09-11T05:11:29.000Z;63.67;11.80;13.59
2019-09-11T05:12:29.000Z;63.67;11.00;13.55
2019-09-11T05:13:29.000Z;63.87;11.30;13.51
2019-09-11T05:14:29.000Z;64.07;11.10;13.46
2019-09-11T05:15:30.000Z;64.11;11.30;13.39
2019-09-11T05:16:30.000Z;64.20;12.00;13.35
2019-09-11T05:17:30.000Z;64.51;11.40;13.27
2019-09-11T05:18:30.000Z;64.72;11.30;13.22
2019-09-11T05:19:30.000Z;64.95;10.50;13.16
2019-09-11T05:20:30.000Z;65.05;11.20;13.10
2019-09-11T05:21:30.000Z;65.46;11.90;13.04
2019-09-11T05:22:30.000Z;65.66;12.30;12.99
2019-09-11T05:23:30.000Z;65.89;12.20;12.94
2019-09-11T05:24:30.000Z;65.89;12.20;12.89
2019-09-11T05:25:30.000Z;66.00;11.70;12.84
2019-09-11T05:26:31.000Z;66.30;12.70;12.79
2019-09-11T05:27:31.000Z;66.74;12.40;12.73
2019-09-11T05:28:31.000Z;66.74;12.30;12.69
2019-09-11T05:29:31.000Z;66.74;13.00;12.67
2019-09-11T05:30:31.000Z;66.94;12.20;12.62
2019-09-11T05:31:31.000Z;67.25;12.10;12.58
2019-09-11T05:32:31.000Z;67.46;12.60;12.55
2019-09-11T05:33:31.000Z;67.59;13.50;12.51
2019-09-11T05:34:31.000Z;67.59;12.00;12.49
2019-09-11T05:35:31.000Z;67.69;13.70;12.46
2019-09-11T05:36:31.000Z;67.90;13.50;12.43
2019-09-11T05:37:32.000Z;67.90;13.10;12.40
2019-09-11T05:38:32.000Z;67.99;11.70;12.36
2019-09-11T05:39:32.000Z;68.20;13.00;12.34
2019-09-11T05:40:32.000Z;68.30;12.90;12.31
2019-09-11T05:41:32.000Z;68.54;12.00;12.29
2019-09-11T05:42:32.000Z;68.64;12.30;12.26
2019-09-11T05:43:32.000Z;68.74;12.30;12.25
2019-09-11T05:44:32.000Z;68.74;13.80;12.21
2019-09-11T05:45:32.000Z;68.95;14.10;12.19
2019-09-11T05:46:32.000Z;69.05;13.50;12.16
2019-09-11T05:47:32.000Z;69.05;12.30;12.15
2019-09-11T05:48:33.000Z;69.56;13.40;12.12
2019-09-11T05:49:33.000Z;69.46;13.40;12.11
2019-09-11T05:50:33.000Z;69.76;13.40;12.07
2019-09-11T05:51:33.000Z;69.79;13.30;12.05
2019-09-11T05:52:33.000Z;69.76;14.50;12.05
2019-09-11T05:53:33.000Z;69.79;14.20;12.04
2019-09-11T05:54:33.000Z;69.69;12.50;12.01
2019-09-11T05:55:33.000Z;69.90;13.60;12.00
2019-09-11T05:56:33.000Z;70.00;13.60;12.01
2019-09-11T05:57:33.000Z;69.90;14.30;11.98
2019-09-11T05:58:34.000Z;69.90;12.90;11.98
2019-09-11T05:59:34.000Z;70.10;14.00;11.94
2019-09-11T06:00:34.000Z;70.31;13.70;11.93
2019-09-11T06:01:34.000Z;70.51;13.40;11.87
2019-09-11T06:02:34.000Z;70.51;14.20;11.87
2019-09-11T06:03:34.000Z;70.72;13.80;11.84
2019-09-11T06:04:34.000Z;70.92;13.60;11.84
2019-09-11T06:05:34.000Z;71.02;15.70;11.85
2019-09-11T06:06:34.000Z;71.15;15.40;11.82
2019-09-11T06:07:34.000Z;71.12;15.70;11.84
2019-09-11T06:08:34.000Z;71.12;16.70;11.85
2019-09-11T06:09:35.000Z;70.92;13.90;11.87
2019-09-11T06:10:35.000Z;70.81;14.60;11.84
2019-09-11T06:11:35.000Z;70.85;14.70;11.82
2019-09-11T06:12:35.000Z;71.05;15.50;11.82
2019-09-11T06:13:35.000Z;70.95;14.20;11.81
2019-09-11T06:14:35.000Z;71.05;14.80;11.78
2019-09-11T06:15:35.000Z;71.36;15.70;11.75
2019-09-11T06:16:35.000Z;71.46;15.00;11.75
2019-09-11T06:17:35.000Z;71.56;15.40;11.72
2019-09-11T06:18:35.000Z;71.77;15.70;11.74
2019-09-11T06:19:35.000Z;71.87;15.80;11.70
2019-09-11T06:20:36.000Z;71.77;15.90;11.72
2019-09-11T06:21:36.000Z;71.77;16.60;11.72
2019-09-11T06:22:36.000Z;71.67;15.10;11.72
2019-09-11T06:23:36.000Z;71.77;15.80;11.67
2019-09-11T06:24:36.000Z;71.77;16.60;11.70
2019-09-11T06:25:36.000Z;71.87;16.40;11.69
2019-09-11T06:26:36.000Z;71.87;16.60;11.70
2019-09-11T06:27:36.000Z;71.87;16.10;11.67
2019-09-11T06:28:36.000Z;71.87;15.50;11.70
2019-09-11T06:29:36.000Z;71.77;17.00;11.70
2019-09-11T06:30:37.000Z;71.67;16.30;11.70
2019-09-11T06:31:37.000Z;71.67;15.30;11.70
2019-09-11T06:32:37.000Z;71.87;16.70;11.69
2019-09-11T06:33:37.000Z;71.87;15.70;11.67
2019-09-11T06:34:37.000Z;71.67;15.30;11.67
2019-09-11T06:35:37.000Z;71.77;14.80;11.66
2019-09-11T06:36:37.000Z;72.07;16.10;11.66
2019-09-11T06:37:37.000Z;71.87;16.20;11.66
2019-09-11T06:38:37.000Z;71.87;15.40;11.66
2019-09-11T06:39:37.000Z;71.97;16.60;11.66
2019-09-11T06:40:37.000Z;71.97;16.70;11.67
2019-09-11T06:41:38.000Z;71.97;16.30;11.66
2019-09-11T06:42:38.000Z;72.17;16.40;11.63
2019-09-11T06:43:38.000Z;71.87;16.30;11.64
2019-09-11T06:44:38.000Z;71.97;17.00;11.66
2019-09-11T06:45:38.000Z;72.07;15.90;11.64
2019-09-11T06:46:38.000Z;71.97;16.40;11.64
2019-09-11T06:47:38.000Z;71.87;16.00;11.64
2019-09-11T06:48:38.000Z;71.77;15.30;11.66
2019-09-11T06:49:38.000Z;71.77;14.40;11.64
2019-09-11T06:50:38.000Z;71.87;15.00;11.63
2019-09-11T06:51:38.000Z;72.21;14.90;11.62
2019-09-11T06:52:39.000Z;72.31;15.90;11.60
2019-09-11T06:53:39.000Z;72.21;15.50;11.62
2019-09-11T06:54:39.000Z;72.21;17.20;11.62
2019-09-11T06:55:39.000Z;72.11;15.30;11.63
2019-09-11T06:56:39.000Z;71.97;14.80;11.63
2019-09-11T06:57:39.000Z;72.00;14.90;11.63
2019-09-11T06:58:39.000Z;71.87;14.80;11.63
2019-09-11T06:59:39.000Z;71.97;16.20;11.63
2019-09-11T07:00:39.000Z;71.87;14.80;11.62
2019-09-11T07:01:39.000Z;72.31;16.40;11.59
2019-09-11T07:02:39.000Z;72.31;16.50;11.62
2019-09-11T07:03:40.000Z;72.21;17.10;11.60
2019-09-11T07:04:40.000Z;72.07;17.30;11.64
2019-09-11T07:05:40.000Z;71.87;14.50;11.63
2019-09-11T07:06:40.000Z;71.97;17.10;11.64
2019-09-11T07:07:40.000Z;72.21;16.10;11.60
2019-09-11T07:08:40.000Z;72.41;16.80;11.56
2019-09-11T07:09:40.000Z;72.62;16.00;11.54
2019-09-11T07:10:40.000Z;72.72;16.10;11.51
2019-09-11T07:11:40.000Z;72.92;16.40;11.51
2019-09-11T07:12:40.000Z;73.03;16.30;11.46
2019-09-11T07:13:41.000Z;73.03;17.10;11.48
2019-09-11T07:14:41.000Z;72.82;16.80;11.53
2019-09-11T07:15:41.000Z;72.82;16.70;11.54
2019-09-11T07:16:41.000Z;72.62;16.70;11.57
2019-09-11T07:17:41.000Z;72.41;15.30;11.59
2019-09-11T07:18:41.000Z;72.41;15.40;11.60
2019-09-11T07:19:41.000Z;72.28;15.10;11.64
2019-09-11T07:20:41.000Z;72.17;16.20;11.69
2019-09-11T07:21:41.000Z;71.87;14.90;11.74
2019-09-11T07:22:41.000Z;71.77;14.40;11.78
2019-09-11T07:23:41.000Z;71.77;16.30;11.84
2019-09-11T07:24:42.000Z;71.33;15.40;11.90
2019-09-11T07:25:42.000Z;71.22;16.20;11.96
2019-09-11T07:26:42.000Z;70.81;15.40;12.04
2019-09-11T07:27:42.000Z;70.37;14.50;12.13
2019-09-11T07:28:42.000Z;70.07;15.50;12.18
2019-09-11T07:29:42.000Z;69.76;15.30;12.26
2019-09-11T07:30:42.000Z;69.42;14.00;12.40
2019-09-11T07:31:42.000Z;69.02;14.90;12.51
2019-09-11T07:32:42.000Z;68.57;14.40;12.62
2019-09-11T07:33:42.000Z;67.93;13.90;12.74
2019-09-11T07:34:42.000Z;67.83;14.30;12.80
2019-09-11T07:35:43.000Z;67.32;13.80;12.94
2019-09-11T07:36:43.000Z;66.99;14.40;13.04
2019-09-11T07:37:43.000Z;66.68;14.30;13.19
2019-09-11T07:38:43.000Z;66.24;12.90;13.31
2019-09-11T07:39:43.000Z;65.70;12.50;13.46
2019-09-11T07:40:43.000Z;65.30;12.50;13.55
2019-09-11T07:41:43.000Z;64.89;12.80;13.65
2019-09-11T07:42:43.000Z;64.45;13.00;13.76
2019-09-11T07:43:43.000Z;64.12;12.10;13.90
2019-09-11T07:44:43.000Z;63.71;12.80;14.01
2019-09-11T07:45:43.000Z;63.00;16.90;14.11
2019-09-11T07:46:44.000Z;62.66;15.00;14.19
2019-09-11T07:47:44.000Z;62.66;13.30;14.29
2019-09-11T07:48:44.000Z;62.13;15.10;14.35
2019-09-11T07:49:44.000Z;62.02;13.30;14.41
2019-09-11T07:50:44.000Z;61.72;13.20;14.48
2019-09-11T07:51:44.000Z;61.41;13.20;14.54
2019-09-11T07:52:44.000Z;61.18;13.50;14.60
2019-09-11T07:53:44.000Z;61.08;13.90;14.67
2019-09-11T07:54:44.000Z;60.68;12.30;14.75
2019-09-11T07:55:44.000Z;60.65;12.80;14.85
2019-09-11T07:56:45.000Z;60.44;11.90;14.94
2019-09-11T07:57:45.000Z;60.01;13.60;15.07
2019-09-11T07:58:45.000Z;59.81;12.30;15.18
2019-09-11T07:59:45.000Z;59.27;13.60;15.28
2019-09-11T08:00:45.000Z;58.76;12.90;15.38
2019-09-11T08:01:45.000Z;58.54;12.10;15.55
2019-09-11T08:02:45.000Z;58.03;13.70;15.67
2019-09-11T08:03:45.000Z;57.80;14.20;15.80
2019-09-11T08:04:45.000Z;57.50;12.60;15.95
2019-09-11T08:05:45.000Z;57.07;13.10;16.07
2019-09-11T08:06:45.000Z;56.53;14.10;16.18
2019-09-11T08:07:46.000Z;56.43;13.40;16.26
2019-09-11T08:08:46.000Z;56.13;13.10;16.37
2019-09-11T08:09:46.000Z;55.80;13.40;16.48
2019-09-11T08:10:46.000Z;55.19;13.10;16.57
2019-09-11T08:11:46.000Z;54.96;13.30;16.67
2019-09-11T08:12:46.000Z;54.66;13.60;16.82
2019-09-11T08:13:46.000Z;54.33;13.50;16.96
2019-09-11T08:14:46.000Z;54.03;13.50;16.99
2019-09-11T08:15:46.000Z;53.70;13.60;17.12
2019-09-11T08:16:46.000Z;53.50;14.10;17.20
2019-09-11T08:17:46.000Z;53.30;13.80;17.17
2019-09-11T08:18:47.000Z;53.30;15.00;17.09
2019-09-11T08:19:47.000Z;53.63;15.10;17.06
2019-09-11T08:20:47.000Z;53.83;14.80;16.99
2019-09-11T08:21:47.000Z;54.05;15.40;16.85
2019-09-11T08:22:47.000Z;54.36;15.70;16.75
2019-09-11T08:23:47.000Z;54.56;15.40;16.70
2019-09-11T08:24:47.000Z;54.86;15.00;16.70
2019-09-11T08:25:47.000Z;55.16;15.50;16.66
2019-09-11T08:26:47.000Z;55.07;16.20;16.69
2019-09-11T08:27:47.000Z;54.96;15.40;16.72
2019-09-11T08:28:47.000Z;55.07;16.00;16.69
2019-09-11T08:29:48.000Z;55.07;15.20;16.75
2019-09-11T08:30:48.000Z;55.07;15.10;16.78
2019-09-11T08:31:48.000Z;54.86;16.40;16.81
